open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
4061.82,4112.15,4061.82,4107.51,614221451.0,000001.SH,20260429,NA,NA,CNY
4107.3,4118.76,4100.97,4112.16,656912728.0,000001.SH,20260430,NA,NA,CNY
4135.45,4166.15,4129.91,4160.17,701177480.0,000001.SH,20260506,NA,NA,CNY
4168.45,4180.21,4163.14,4180.09,685574249.0,000001.SH,20260507,NA,NA,CNY
4163.85,4183.06,4154.25,4179.95,697019094.0,000001.SH,20260508,NA,NA,CNY
4201.35,4229.58,4186.08,4225.02,762736287.0,000001.SH,20260511,NA,NA,CNY
4229.28,4230.18,4199.34,4214.49,718984002.0,000001.SH,20260512,NA,NA,CNY
4192.31,4245.07,4192.31,4242.57,705018739.0,000001.SH,20260513,NA,NA,CNY
4256.16,4258.86,4177.92,4177.92,764235004.0,000001.SH,20260514,NA,NA,CNY
4174.18,4191.81,4114.09,4135.39,733162357.0,000001.SH,20260515,NA,NA,CNY
4120.14,4145.66,4108.6,4131.53,627233137.0,000001.SH,20260518,NA,NA,CNY
4122.96,4170.29,4107.99,4169.54,617611067.0,000001.SH,20260519,NA,NA,CNY
4152.7,4169.85,4139.97,4162.18,624152035.0,000001.SH,20260520,NA,NA,CNY
4174.38,4199.53,4074.22,4077.28,727218701.0,000001.SH,20260521,NA,NA,CNY
4096.17,4120.09,4067.75,4112.9,589459644.0,000001.SH,20260522,NA,NA,CNY
4126.34,4153.88,4119.8,4152.57,615930861.0,000001.SH,20260525,NA,NA,CNY
4137.32,4150.29,4104.46,4145.37,654777756.0,000001.SH,20260526,NA,NA,CNY
4138.81,4153.56,4077.62,4093.73,660467399.0,000001.SH,20260527,NA,NA,CNY
4080.3,4110.78,4055.83,4098.64,621179950.0,000001.SH,20260528,NA,NA,CNY
4110.52,4112.96,4055.89,4068.57,731597710.0,000001.SH,20260529,NA,NA,CNY
4067.16,4093.04,4045.69,4057.74,676025806.0,000001.SH,20260601,NA,NA,CNY
4061.46,4089.57,4032.58,4075.1,642244656.0,000001.SH,20260602,NA,NA,CNY
4068.34,4107.05,4059.91,4083.97,668452583.0,000001.SH,20260603,NA,NA,CNY
4053.67,4080.72,4043.43,4057.78,621194774.0,000001.SH,20260604,NA,NA,CNY
4044.83,4078.93,4015.06,4027.74,662918577.0,000001.SH,20260605,NA,NA,CNY
3938.71,4007.49,3927.85,3959.34,659293555.0,000001.SH,20260608,NA,NA,CNY
3977.54,4010.87,3955.91,4010.03,576570090.0,000001.SH,20260609,NA,NA,CNY
3985.12,4006.31,3963.44,3993.23,598694739.0,000001.SH,20260610,NA,NA,CNY
3979.71,3997.48,3958.44,3987.01,568545244.0,000001.SH,20260611,NA,NA,CNY
4017.86,4060.27,4008.18,4031.51,743131092.0,000001.SH,20260612,NA,NA,CNY
4053.58,4097.17,4051.07,4096.47,678907811.0,000001.SH,20260615,NA,NA,CNY
4094.21,4103.93,4077.87,4091.89,615668296.0,000001.SH,20260616,NA,NA,CNY
4074.29,4109.96,4073.73,4108.08,608077413.0,000001.SH,20260617,NA,NA,CNY
4094.23,4117.45,4080.29,4090.48,658116068.0,000001.SH,20260618,NA,NA,CNY
4093.95,4164.42,4070.17,4163.1,743699355.0,000001.SH,20260622,NA,NA,CNY
4153.59,4175.35,4085.59,4106.25,709003913.0,000001.SH,20260623,NA,NA,CNY
4090.1,4117.28,4075.49,4110.81,644527518.0,000001.SH,20260624,NA,NA,CNY
4103.48,4133.1,4093.01,4120.28,670459917.0,000001.SH,20260625,NA,NA,CNY
4098.69,4099.78,4007.86,4027.26,660108666.0,000001.SH,20260626,NA,NA,CNY
4026.69,4075.33,3992.55,4073.9,659199936.0,000001.SH,20260629,NA,NA,CNY
4058.17,4097.42,4052.17,4094.4,598412203.0,000001.SH,20260630,NA,NA,CNY
4090.76,4143.31,4087.54,4112.45,672331791.0,000001.SH,20260701,NA,NA,CNY
4054.09,4093.68,4019.21,4028.9,656233612.0,000001.SH,20260702,NA,NA,CNY
4031.34,4073.88,4027.26,4043.64,602009738.0,000001.SH,20260703,NA,NA,CNY
4059.19,4060.07,4005.41,4041.24,590364903.0,000001.SH,20260706,NA,NA,CNY
4019.49,4028.51,3971.71,3990.24,514453091.0,000001.SH,20260707,NA,NA,CNY
3996.81,4016.03,3967.91,3970.88,496229374.0,000001.SH,20260708,NA,NA,CNY
3977.55,4040.54,3938.88,4036.59,553063980.0,000001.SH,20260709,NA,NA,CNY
4031.54,4074.83,3995.81,3996.16,627450065.0,000001.SH,20260710,NA,NA,CNY
3966.02,3983.05,3900.67,3913.79,590907356.0,000001.SH,20260713,NA,NA,CNY
3909.27,3967.13,3869.3,3967.13,579982052.0,000001.SH,20260714,NA,NA,CNY
3963.73,3981.67,3943.7,3955.58,576209492.0,000001.SH,20260715,NA,NA,CNY
3912.38,3940.45,3867.6,3882.41,535281873.0,000001.SH,20260716,NA,NA,CNY
3865.32,3869.21,3745.17,3764.15,650450984.0,000001.SH,20260717,NA,NA,CNY
